index,i_h2_inj_kg_thm,i_pul_coal_inj_kg_thm,i_nat_gas_inj_kg_thm,i_nat_gas_t_k,i_o2_vol_perce,i_hot_blast_temp_k,i_ore_moisture_weight_perce,i_ore_weight_kg,o_tuyere_exit_velo_m_s,o_raceway_flame_temp_k,o_raceway_coal_burn_perce,o_raceway_volume_m,o_shaft_co_utiliz,o_shaft_h2_utiliz,o_shaft_top_gas_temp_c,o_shaft_press_drop_pa,o_shaft_coke_rate_kg_thm,o_shaft_cohesive_zone_tip_height_m,o_shaft_co_v_perc,o_shaft_co2_v_perc,o_shaft_h2_v_perce,o_shaft_n2_v_perc
356,0,0,0.1895,0.6,1,0.983041751,1,0.661737957,132.331,2610.417,100,0.1965359,46.74291,49.52061,53.5135,96879.86,61.78445,27.96339,0.2714061,0.2382089,0.033520509,0.4568645
357,0,0,0.35,0.6,0.7,0.983041751,1,0.676050126,135.0968,2049.839,100,0.1965359,46.47156,41.9368,105.9413,107980.83,-38.0947,31.75963,0.2125686,0.1845448,0.07096868,0.5319179
358,0,0,0.35,0.6,0.8,0.983041751,1,0.688717729,134.9289,2182.966,100,0.1965359,48.1267,43.03563,85.7207,110750.95,-24.8505,31.83963,0.2198275,0.2039502,0.066397175,0.5098251
359,0,0,0.35,0.6,0.9,0.983041751,1,0.701385332,134.7298,2303.987,100,0.1965359,48.59633,44.55656,70.4391,112613.55,-0.0716,31.75963,0.236049,0.2231576,0.060813434,0.47998
360,0,0,0.35,0.6,1,0.983041751,1,0.714052935,134.5374,2424.138,100,0.1965359,43.7283,44.37018,56.7644,113577.6,38.97695,28.96227,0.2798038,0.2174333,0.057409704,0.4453532
361,0,0,0.45,0.6,0.7,0.983041751,1,0.708645128,137.0166,1965.753,100,0.1965359,45.49747,40.7319,118.9501,119534,-57.1765,31.75963,0.2129446,0.1777613,0.087335989,0.5219582
362,0,0,0.45,0.6,0.8,0.983041751,1,0.721312731,137.0777,2090.245,100,0.1965359,47.5961,41.87007,96.1283,118882.2,-46.1289,31.83963,0.2170967,0.1971792,0.083429068,0.5022951
363,0,0,0.45,0.6,0.9,0.983041751,1,0.733980334,137.5515,2207.276,100,0.1965359,48.39774,42.91138,79.9057,119186.5,-23.3962,31.83963,0.2305514,0.2162341,0.077265881,0.4759486
364,0,0,0.45,0.6,1,0.983041751,1,0.746647937,137.0987,2322.371,100,0.1965359,44.34454,42.76415,63.3288,125509.4,13.2616,31.1598,0.2692054,0.2144945,0.072621346,0.4436787
365,0,0,0.6,0.6,0.7,0.983041751,1,0.757537631,141.38176,1860.708,100,0.1965359,43.61637,38.7627,131.2412,140313.6,-87.8647,27.08437,0.2137283,0.1653326,0.1131698,0.5077692
366,0,0,0.6,0.6,0.8,0.983041751,1,0.770205234,141.70135,1965.304,100,0.1965359,46.38443,40.12704,110.1109,128951.8,-75.8849,31.75963,0.215276,0.1862417,0.1084653,0.4900169
367,0,0,0.6,0.6,0.9,0.983041751,1,0.782872838,141.9551,2072.104,100,0.1965359,48.14598,41.47199,92.9905,124546.7,-55.12665,31.75963,0.2236739,0.2076792,0.1009858,0.4676611
368,0,0,0.6,0.6,1,0.983041751,1,0.795540441,142.4639,2178.408,100,0.1965359,43.95825,40.26578,89.2144,129099.5,-16.6643,31.75963,0.2611321,0.2048278,0.096335731,0.4377043
369,0,0,0.75,0.6,0.7,0.983041751,1,0.806430135,146.52216,1798.834,100,0.1965359,42.46338,37.6197,151.5681,184089.6,-117.91965,26.31463,0.2112875,0.1559351,0.1374202,0.4953571
370,0,0,0.75,0.6,0.8,0.983041751,1,0.819097738,148.30594,1873.106,100,0.1965359,45.31071,39.10781,125.7455,156041.9,-95.7643,26.03432,0.2172608,0.180003,0.1282123,0.4745239
371,0,0,0.75,0.6,0.9,0.983041751,1,0.831765341,148.78257,1957.098,100,0.1965359,48.02557,40.563,106.5169,132635.5,-78.90115,31.16005,0.2195705,0.2028882,0.1212059,0.4563354
372,0,0,0.75,0.6,1,0.983041751,1,0.844432944,149.7471,2047.591,100,0.1965359,49.20732,42.09534,93.4283,135947.5,-61.11605,31.68023,0.2282578,0.2211334,0.1125902,0.4380186
373,0,0,0.1895,0.8,0.7,0.983041751,1,0.623735147,133.5776,2207.575,100,0.1965359,47.67902,43.42217,86.2374,100692.67,-3.56975,31.75963,0.2161045,0.1969316,0.043166224,0.5437977
374,0,0,0.1895,1,0.7,0.983041751,1,0.623735147,133.9054,2214.316,100,0.1965359,48.76046,43.75484,81.6717,95439.86,-9.0195,31.75963,0.2118665,0.201616,0.042718433,0.5437992
375,0,0,0.1895,0.8,0.9,0.983041751,1,0.649070353,132.986,2484.705,100,0.1965359,47.80306,47.11657,61.0949,94872.23,41.00845,29.56159,0.251748,0.2305561,0.036094267,0.4816016
376,0,0,0.1895,1,0.9,0.983041751,1,0.649070353,133.1415,2490.876,100,0.1965359,44.89255,46.29329,56.9046,95821.64,49.40845,28.0433,0.2693172,0.2193957,0.036361694,0.4749254
377,0,0.05,0.2,0.6,0.7,0.983041751,0.777777778,0.641973533,133.28712,2181.762,83.55644671,0.2217346,47.87883,44.14547,119.463,103930.95,-14.93485,31.80024,0.2129251,0.1955943,0.046258073,0.5452226
378,0,0.1,0.15,0.6,0.7,0.983041751,0.777777778,0.640491942,133.18417,2212.463,85.00300986,0.2202023,46.18907,43.76601,116.6484,109985.2,-6.59595,31.80024,0.2232478,0.1916267,0.040105745,0.5450197
379,0,0.15,0.1,0.6,0.7,0.983041751,0.777777778,0.639010351,133.16457,2244.853,86.36251089,0.2186396,47.25991,44.58587,116.2041,112219.86,-3.59295,31.80024,0.2214737,0.1984606,0.033218734,0.5468469
380,0,0.2,0.05,0.6,0.7,0.983041751,0.777777778,0.63752876,133.0403,2275.063,89.29031901,0.2176452,47.55338,45.25164,115.3096,112563.58,-1.59595,31.80024,0.2220771,0.2013574,0.026477678,0.5500878
381,0,0.1,0.4,0.6,0.766666667,0.983041751,0.777777778,0.730424516,135.5409,2074.705,82.8900959,0.2285807,46.74397,41.68839,129.7647,121505.2,-54.03605,31.80024,0.2186494,0.1919132,0.079926118,0.5095113
382,0,0.2,0.3,0.6,0.766666667,0.983041751,0.777777778,0.727461334,133.88142,2134.511,83.11532032,0.2253166,47.2115,42.73185,125.5234,116388.8,-48.4262,31.80024,0.2212581,0.1978827,0.066271946,0.5145872
383,0,0.3,0.2,0.6,0.766666667,0.983041751,0.777777778,0.724498152,132.95367,2196.698,82.93410454,0.2227054,46.7839,43.28039,123.7701,123600.4,-41.1912,31.80024,0.2277051,0.2001825,0.053431761,0.5186806
384,0,0.4,0.1,0.6,0.766666667,0.983041751,0.777777778,0.72153497,132.82871,2263.931,84.21892487,0.2197694,47.13599,44.36172,121.2339,125786.8,-33.8442,31.80024,0.2311944,0.2061436,0.040170882,0.5224911
385,0,0.15,0.6,0.6,0.833333333,0.983041751,0.777777778,0.818875499,141.22519,1982.99,82.98050223,0.2362453,46.18365,40.38982,138.5993,134423.9,-86.8676,31.76024,0.2221545,0.1906466,0.1098928,0.477306
386,0,0.3,0.45,0.6,0.833333333,0.983041751,0.777777778,0.814430726,136.55157,2066.449,81.07862078,0.2315234,46.824,41.78346,134.0964,140315.5,-78.07765,31.80024,0.2265571,0.1994944,0.089766555,0.4841819
387,0,0.45,0.3,0.6,0.833333333,0.983041751,0.777777778,0.809985953,133.80692,2152.295,80.71964395,0.2271364,46.89749,42.85279,128.5558,134012.8,-69.59115,31.80024,0.2327429,0.2055469,0.070925593,0.4907846
388,0,0.6,0.15,0.6,0.833333333,0.983041751,0.777777778,0.80554118,132.69252,2260.044,82.73422969,0.2223671,47.17797,44.2125,125.5814,135152.5,-58.14665,31.80024,0.2392141,0.2136539,0.051804557,0.4953274
389,0,0.2,0.8,0.6,0.9,0.983041751,0.777777778,0.907326482,149.9987,1937.025,82.96334778,0.2432741,46.73993,40.10402,149.7214,161704.6,-115.3808,31.40023,0.2215189,0.1944004,0.1344012,0.4496795
390,0,0.4,0.6,0.6,0.9,0.983041751,0.777777778,0.901400118,141.17664,2022.768,80.02212545,0.237446,46.49606,41.1035,143.2447,162192.9,-105.30525,31.80024,0.2305756,0.200375,0.1109251,0.4581243
391,0,0.6,0.4,0.6,0.9,0.983041751,0.777777778,0.895473754,135.35068,2133.121,80.09861827,0.2312528,47.17377,42.71645,136.5054,146819.1,-95.8055,31.80024,0.2360279,0.2107727,0.086459145,0.4667402
392,0,0.8,0.2,0.6,0.9,0.983041751,0.777777778,0.88954739,132.62503,2249.169,81.17172663,0.2250596,47.30718,44.04545,131.5437,150905.2,-82.62885,31.80024,0.2446091,0.219608,0.062614322,0.4731685
393,0,0.25,1,0.6,1,0.983041751,0.777777778,1,161.81997,1955.751,82.30885777,0.2501912,47.32339,39.76595,151.8865,179282.5,-133.41485,29.43812,0.2243907,0.2015872,0.1542148,0.4198073
394,0,0.5,0.75,0.6,1,0.983041751,0.777777778,0.992592045,147.70347,2014.106,79.56661394,0.2430813,46.87986,40.9805,144.9657,170780.1,-123.8014,31.76024,0.2349217,0.2073243,0.1280017,0.4297524
395,0,0.75,0.5,0.6,1,0.983041751,0.777777778,0.98518409,137.7843,2126.245,79.32475636,0.2354403,42.31112,40.58809,159.1764,163527.5,-111.63235,31.80024,0.2686447,0.1970337,0.1017694,0.4325521
396,0,1,0.25,0.6,1,0.983041751,0.777777778,0.977776135,132.71859,2281.512,81.09847553,0.2277723,46.62896,44.42981,138.1013,184730,-96.31155,31.88024,0.2575798,0.2250411,0.070909254,0.4464698
397,0,0,0.1895,0.8,0.8,0.983041751,0.777777778,0.63640275,133.21564,2350.94,100,0.1965359,49.78714,45.13647,89.8216,107227.98,13.9285,31.75963,0.2238425,0.2219447,0.040176298,0.5140365
398,0,0,0.1895,0.8,1,0.983041751,0.777777778,0.661737957,132.48782,2615.18,100,0.1965359,47.71286,47.39448,61.2551,111326.14,54.97545,30.96002,0.2657362,0.2424885,0.034919802,0.4568555
399,0,0,0.1895,1,0.8,0.983041751,0.777777778,0.63640275,133.48071,2358.107,100,0.1965359,49.98001,45.08146,84.9776,108638.8,11.99235,31.75963,0.2240043,0.2238252,0.039968684,0.5122018
400,0,0,0.1895,1,1,0.983041751,0.777777778,0.661737957,132.7509,2621.923,100,0.1965359,48.63044,48.94449,58.59,106916.77,48.78395,30.20087,0.2610821,0.2471607,0.033986792,0.4577705
401,0,0,0.35,0.8,0.8,0.983041751,0.777777778,0.688717729,135.68008,2193.375,100,0.1965359,47.69397,42.6759,104.7004,120916,-23.35955,31.83963,0.2234063,0.2037075,0.067062855,0.5058234
402,0,0,0.35,0.8,1,0.983041751,0.777777778,0.714052935,135.15032,2430.596,100,0.1965359,49.68139,45.88082,73.5147,124960.1,14.2923,31.67963,0.2458569,0.2427434,0.056924462,0.4544752
403,0,0,0.35,1,0.8,0.983041751,0.777777778,0.688717729,136.86152,2201.28,100,0.1965359,49.0542,43.22152,99.7541,113621.7,-30.02475,31.83963,0.2172458,0.2091796,0.0664609,0.5071137
404,0,0,0.35,1,1,0.983041751,0.777777778,0.714052935,136.23269,2439.144,100,0.1965359,46.08808,44.12205,64.8889,124487.6,26.22085,31.27966,0.2674202,0.2286115,0.057927467,0.4460408
405,0,0,0.45,0.8,0.8,0.983041751,0.777777778,0.721312731,138.43789,2101.565,100,0.1965359,48.19727,41.9421,116.4065,114568.3,-48.2939,31.83963,0.2154854,0.2004876,0.083473235,0.5005538
406,0,0,0.45,0.8,1,0.983041751,0.777777778,0.746647937,138.02987,2334.012,100,0.1965359,45.86545,41.98306,79.8268,137727.3,6.81485,31.75963,0.2612186,0.2213172,0.073756434,0.4437078
407,0,0,0.45,1,0.8,0.983041751,0.777777778,0.721312731,140.59136,2113.261,100,0.1965359,48.91273,42.3441,110.8952,116831.4,-51.91475,31.75963,0.2129414,0.2038776,0.082669564,0.5005113
408,0,0,0.45,1,1,0.983041751,0.777777778,0.746647937,140.08952,2340.317,100,0.1965359,48.65851,43.96318,80.8882,129033.2,-3.29825,31.75963,0.2470078,0.2340997,0.071713202,0.4471793
409,0,0,0.6,0.8,0.8,0.983041751,0.777777778,0.770205234,144.57686,1971.711,100,0.1965359,47.13406,40.1314,130.1885,136581.6,-77.85575,31.75963,0.2130481,0.1899488,0.1082423,0.4887609
410,0,0,0.6,0.8,1,0.983041751,0.777777778,0.795540441,144.36779,2189.798,100,0.1965359,49.51907,44.86205,99.2827,147867.2,-41.40495,31.75963,0.2327088,0.2282748,0.090812877,0.4482034
411,0,0,0.6,1,0.8,0.983041751,0.777777778,0.770205234,148.57646,1984.88,100,0.1965359,47.93951,40.59086,127.2264,129808.5,-78.02435,31.71963,0.2115288,0.1947847,0.1069877,0.4866989
412,0,0,0.6,1,1,0.983041751,0.777777778,0.795540441,148.19262,2203.077,100,0.1965359,49.20901,43.3349,98.137,141498.5,-36.7116,31.75963,0.2361317,0.228777,0.092169613,0.4429217
413,0,0,0.75,0.8,0.8,0.983041751,0.777777778,0.819097738,152.41485,1876.204,100,0.1965359,46.61596,39.4061,145.2917,162892.1,-101.17815,25.35355,0.2119033,0.185038,0.1275983,0.4754603
414,0,0,0.75,0.8,1,0.983041751,0.777777778,0.844432944,152.818,2057.349,100,0.1965359,49.78039,42.32865,113.2951,142079.3,-62.805,31.68023,0.2260929,0.2241155,0.1127796,0.4370121
415,0,0,0.75,1,0.8,0.983041751,0.777777778,0.819097738,158.99626,1886.314,100,0.1965359,47.73317,40.02714,138.9379,153145.2,-103.59515,24.47257,0.2080988,0.1900481,0.1264085,0.4754446
416,0,0,0.75,1,1,0.983041751,0.777777778,0.844432944,158.89636,2072.322,100,0.1965359,50.02087,42.24035,108.4833,144454.5,-64.1886,31.60023,0.2256528,0.2258413,0.1125036,0.4360023
417,0,0.05,0.2,0.6,0.7,0.983041751,0.333333333,0.641973533,133.28712,2181.762,83.55644671,0.2217346,47.80618,43.77859,172.1585,108678.14,-14.858,31.88024,0.2131941,0.1952721,0.046479475,0.5450543
418,0,0.1,0.15,0.6,0.7,0.983041751,0.333333333,0.640491942,133.18417,2212.463,85.00300986,0.2202023,47.68246,44.12402,169.9317,109154.42,-11.7938,31.80024,0.2156804,0.1965722,0.039945222,0.5478022
419,0,0.15,0.1,0.6,0.7,0.983041751,0.333333333,0.639010351,133.16457,2244.853,86.36251089,0.2186396,48.1455,44.53577,170.4598,106247.11,-7.3523,31.80024,0.2166351,0.2011398,0.033256166,0.5489689
420,0,0.2,0.05,0.6,0.7,0.983041751,0.333333333,0.63752876,133.0403,2275.063,89.29031901,0.2176452,47.95321,44.91381,170.1384,116220,-2.0949,31.80024,0.2203861,0.2030523,0.026588682,0.5499728
421,0,0.1,0.4,0.6,0.766666667,0.983041751,0.333333333,0.730424516,135.5409,2074.705,82.8900959,0.2285807,46.89761,41.52543,180.1285,119787.7,-55.9079,31.80024,0.2173231,0.1919298,0.079998985,0.510748
422,0,0.2,0.3,0.6,0.766666667,0.983041751,0.333333333,0.727461334,133.88142,2134.511,83.11532032,0.2253166,47.04608,42.39272,179.8269,127889.8,-44.89065,31.80024,0.2231562,0.1982597,0.066123374,0.5124608
423,0,0.3,0.2,0.6,0.766666667,0.983041751,0.333333333,0.724498152,132.95367,2196.698,82.93410454,0.2227054,47.36684,43.2648,178.8871,121690.3,-39.7451,31.88024,0.2259904,0.2033784,0.053009011,0.5176222
424,0,0.4,0.1,0.6,0.766666667,0.983041751,0.333333333,0.72153497,132.82871,2263.931,84.21892487,0.2197694,47.55809,44.15526,176.9727,121785.2,-33.02975,31.88024,0.229827,0.2084237,0.040026266,0.521723
425,0,0.15,0.6,0.6,0.833333333,0.983041751,0.333333333,0.818875499,141.22519,1982.99,82.98050223,0.2362453,46.65202,40.48372,191.7401,143476.7,-88.1594,31.80024,0.2200044,0.1923906,0.1093936,0.4782115
426,0,0.3,0.45,0.6,0.833333333,0.983041751,0.333333333,0.814430726,136.55157,2066.449,81.07862078,0.2315234,46.99868,41.64545,188.03,134801.7,-79.2307,31.80024,0.2254487,0.1999157,0.090029895,0.4846057
427,0,0.45,0.3,0.6,0.833333333,0.983041751,0.333333333,0.809985953,133.80692,2152.295,80.71964395,0.2271364,47.2733,42.75435,183.9826,137637.4,-70.3624,31.80024,0.2309282,0.2070438,0.070968881,0.4910591
428,0,0.6,0.15,0.6,0.833333333,0.983041751,0.333333333,0.80554118,132.69252,2260.044,82.73422969,0.2223671,48.12183,44.29824,183.7969,135267.2,-61.7827,31.88024,0.2340306,0.2170851,0.051816683,0.4970676
429,0,0.2,0.8,0.6,0.9,0.983041751,0.333333333,0.907326482,149.9987,1937.025,82.96334778,0.2432741,46.51765,39.8292,204.1982,162093.2,-115.0065,31.32023,0.2223778,0.1934188,0.1350333,0.4491701
430,0,0.4,0.6,0.6,0.9,0.983041751,0.333333333,0.901400118,141.17664,2022.768,80.02212545,0.237446,46.65092,41.03566,198.0707,160125.9,-105.4319,31.80024,0.2298149,0.2009609,0.1111813,0.4580428
431,0,0.6,0.4,0.6,0.9,0.983041751,0.333333333,0.895473754,135.35068,2133.121,80.09861827,0.2312528,47.08032,42.40923,193.0078,148639.5,-95.328,31.80024,0.236443,0.210353,0.086757235,0.4664468
432,0,0.8,0.2,0.6,0.9,0.983041751,0.333333333,0.88954739,132.62503,2249.169,81.17172663,0.2250596,47.06997,43.59734,189.1687,160806.6,-82.70035,31.88024,0.2455545,0.2183684,0.06303715,0.47304
433,0,0.25,1,0.6,1,0.983041751,0.333333333,1,161.81997,1955.751,82.30885777,0.2501912,47.08282,39.47131,208.1543,177598.4,-132.67275,29.27794,0.225331,0.2004873,0.1552115,0.4189702
434,0,0.5,0.75,0.6,1,0.983041751,0.333333333,0.992592045,147.70347,2014.106,79.56661394,0.2430813,47.01902,42.01627,209.2619,172671.4,-129.5733,31.80024,0.2333721,0.2071107,0.1259274,0.4335898
435,0,0.75,0.5,0.6,1,0.983041751,0.333333333,0.98518409,137.7843,2126.245,79.32475636,0.2354403,45.22896,42.48689,213.1327,178603.5,-107.53845,31.88024,0.2533651,0.2092244,0.099580258,0.4378303
436,0,1,0.25,0.6,1,0.983041751,0.333333333,0.977776135,132.71859,2281.512,81.09847553,0.2277723,44.07946,41.86317,191.5286,182431.7,-87.1913,31.92024,0.2714098,0.2139393,0.073229231,0.4414216
437,0,0.05,0.2,0.6,0.7,0.983041751,0.444444444,0.641973533,133.28712,2181.762,83.55644671,0.2217346,44.86599,42.26568,157.3177,115367.7,-5.175,31.88024,0.2277287,0.185317,0.047316924,0.5396374
438,0,0.1,0.15,0.6,0.7,0.983041751,0.444444444,0.640491942,133.18417,2212.463,85.00300986,0.2202023,46.4603,43.55068,155.9146,111279.86,-7.9728,31.80024,0.2216105,0.1923076,0.040255558,0.5458263
439,0,0.15,0.1,0.6,0.7,0.983041751,0.444444444,0.639010351,133.16457,2244.853,86.36251089,0.2186396,48.29502,44.74146,157.266,109566.73,-7.3609,31.80024,0.2160841,0.2018333,0.033174992,0.5489076
440,0,0.2,0.05,0.6,0.7,0.983041751,0.444444444,0.63752876,133.0403,2275.063,89.29031901,0.2176452,47.63175,44.87085,155.8922,113016.7,-1.37645,31.80024,0.2218535,0.2017877,0.026654484,0.5497043
441,0,0.1,0.4,0.6,0.766666667,0.983041751,0.444444444,0.730424516,135.5409,2074.705,82.8900959,0.2285807,46.80871,41.44857,167.583,118876.5,-55.17455,31.80024,0.2179,0.1917535,0.080092601,0.5102539
442,0,0.2,0.3,0.6,0.766666667,0.983041751,0.444444444,0.727461334,133.88142,2134.511,83.11532032,0.2253166,47.35341,42.51783,164.595,118113.8,-49.13455,31.80024,0.220425,0.1982631,0.066495538,0.5148163
443,0,0.3,0.2,0.6,0.766666667,0.983041751,0.444444444,0.724498152,132.95367,2196.698,82.93410454,0.2227054,47.38908,43.26388,163.9727,118539.8,-41.3193,31.88024,0.225344,0.2029778,0.053233702,0.5184444
444,0,0.4,0.1,0.6,0.766666667,0.983041751,0.444444444,0.72153497,132.82871,2263.931,84.21892487,0.2197694,47.62861,44.27284,162.8904,121078.2,-33.49315,31.88024,0.2293766,0.2086041,0.039986372,0.5220329
445,0,0.15,0.6,0.6,0.833333333,0.983041751,0.444444444,0.818875499,141.22519,1982.99,82.98050223,0.2362453,46.66261,40.51346,179.243,147639.2,-86.3405,31.76024,0.2206871,0.1930697,0.108908,0.4773351
446,0,0.3,0.45,0.6,0.833333333,0.983041751,0.444444444,0.814430726,136.55157,2066.449,81.07862078,0.2315234,47.1578,41.73315,174.4756,133863,-80.0417,31.80024,0.2246055,0.200444,0.089955725,0.4849947
447,0,0.45,0.3,0.6,0.833333333,0.983041751,0.444444444,0.809985953,133.80692,2152.295,80.71964395,0.2271364,47.28019,42.72348,169.9468,133256.5,-70.8236,31.80024,0.2308492,0.2070302,0.070987076,0.4911335
448,0,0.6,0.15,0.6,0.833333333,0.983041751,0.444444444,0.80554118,132.69252,2260.044,82.73422969,0.2223671,47.75064,44.07966,168.1663,137051.9,-60.73235,31.88024,0.235798,0.2154956,0.052093819,0.4966125
449,0,0.2,0.8,0.6,0.9,0.983041751,0.444444444,0.907326482,149.9987,1937.025,82.96334778,0.2432741,46.76122,39.96395,190.5535,161216.9,-115.7275,31.40023,0.2212486,0.1943292,0.1346172,0.449805
450,0,0.4,0.6,0.6,0.9,0.983041751,0.444444444,0.901400118,141.17664,2022.768,80.02212545,0.237446,46.7643,41.07195,183.7896,156238,-105.75405,31.80024,0.2292349,0.2013688,0.1111869,0.4582093
451,0,0.6,0.4,0.6,0.9,0.983041751,0.444444444,0.895473754,135.35068,2133.121,80.09861827,0.2312528,47.44007,42.59219,178.2348,149647.4,-95.837,31.80024,0.2347986,0.2119269,0.086579621,0.4666949
452,0,0.8,0.2,0.6,0.9,0.983041751,0.444444444,0.88954739,132.62503,2249.169,81.17172663,0.2250596,47.15619,43.60561,174.9943,154440.7,-82.40855,31.88024,0.2452523,0.2188556,0.062991641,0.4729005
453,0,0.25,1,0.6,1,0.983041751,0.444444444,1,161.81997,1955.751,82.30885777,0.2501912,47.23005,39.57389,192.883,179849.9,-133.56255,29.31799,0.2246499,0.2010656,0.1545311,0.4197532
454,0,0.5,0.75,0.6,1,0.983041751,0.444444444,0.992592045,147.70347,2014.106,79.56661394,0.2430813,44.71764,39.59767,189.3239,157872.5,-117.3044,31.76024,0.2452551,0.1983857,0.1294009,0.4269582
455,0,0.75,0.5,0.6,1,0.983041751,0.444444444,0.98518409,137.7843,2126.245,79.32475636,0.2354403,46.78005,43.84608,194.0986,186116.3,-116.23145,31.88024,0.244909,0.2152737,0.097567454,0.4422497
456,0,1,0.25,0.6,1,0.983041751,0.444444444,0.977776135,132.71859,2281.512,81.09847553,0.2277723,46.55648,43.4017,175.2841,182175.5,-95.9012,31.92024,0.2577018,0.2244929,0.071832195,0.445973
457,0,0.05,0.2,0.6,0.7,0.983041751,0.555555556,0.641973533,133.28712,2181.762,83.55644671,0.2217346,48.10799,44.05698,145.8048,104464.33,-14.7073,31.80024,0.2121284,0.1966598,0.046363771,0.5448481
458,0,0.1,0.15,0.6,0.7,0.983041751,0.555555556,0.640491942,133.18417,2212.463,85.00300986,0.2202023,48.14617,44.56744,143.1073,107019.36,-13.9162,31.80024,0.2131312,0.1978918,0.039710645,0.5492663
459,0,0.15,0.1,0.6,0.7,0.983041751,0.555555556,0.639010351,133.16457,2244.853,86.36251089,0.2186396,47.89161,44.73463,143.2061,112065.33,-6.28005,31.80024,0.2180217,0.2003786,0.033271041,0.5483287
460,0,0.2,0.05,0.6,0.7,0.983041751,0.555555556,0.63752876,133.0403,2275.063,89.29031901,0.2176452,48.16448,45.43126,142.7526,112275.73,-2.9594,31.80024,0.219207,0.2036826,0.026499057,0.5506113
461,0,0.1,0.4,0.6,0.766666667,0.983041751,0.555555556,0.730424516,135.5409,2074.705,82.8900959,0.2285807,45.81915,41.04715,154.126,132217.5,-51.16905,31.80024,0.2230289,0.188609,0.080356464,0.5080057
462,0,0.2,0.3,0.6,0.766666667,0.983041751,0.555555556,0.727461334,133.88142,2134.511,83.11532032,0.2253166,47.02091,42.47534,151.5293,120610.3,-48.23915,31.80024,0.2219168,0.1969594,0.066618636,0.5145051
463,0,0.3,0.2,0.6,0.766666667,0.983041751,0.555555556,0.724498152,132.95367,2196.698,82.93410454,0.2227054,45.86444,42.6823,150.1297,134047.1,-34.45845,31.80024,0.2337709,0.1980541,0.053406756,0.5147682
464,0,0.4,0.1,0.6,0.766666667,0.983041751,0.555555556,0.72153497,132.82871,2263.931,84.21892487,0.2197694,47.75127,44.5597,148.9706,119848.7,-33.51195,31.88024,0.2289391,0.2092326,0.039873134,0.5219551
465,0,0.15,0.6,0.6,0.833333333,0.983041751,0.555555556,0.818875499,141.22519,1982.99,82.98050223,0.2362453,46.56618,40.49113,165.559,144962.6,-86.53965,31.76024,0.220948,0.1925504,0.1090894,0.4774123
466,0,0.3,0.45,0.6,0.833333333,0.983041751,0.555555556,0.814430726,136.55157,2066.449,81.07862078,0.2315234,46.9848,41.71628,161.8421,134386,-78.25425,31.80024,0.2260242,0.2003143,0.0895615,0.4841
467,0,0.45,0.3,0.6,0.833333333,0.983041751,0.555555556,0.809985953,133.80692,2152.295,80.71964395,0.2271364,47.34793,42.90943,156.2256,139898.4,-70.6507,31.80024,0.2305719,0.2073442,0.070910186,0.4911738
468,0,0.6,0.15,0.6,0.833333333,0.983041751,0.555555556,0.80554118,132.69252,2260.044,82.73422969,0.2223671,47.87862,44.3282,154.3518,135605.3,-60.6774,31.80024,0.2353951,0.2162335,0.051842421,0.4965291
469,0,0.2,0.8,0.6,0.9,0.983041751,0.555555556,0.907326482,149.9987,1937.025,82.96334778,0.2432741,46.78071,39.98107,177.1318,162673.4,-115.4941,31.40023,0.2213002,0.1945269,0.1345226,0.4496503
470,0,0.4,0.6,0.6,0.9,0.983041751,0.555555556,0.901400118,141.17664,2022.768,80.02212545,0.237446,47.04782,41.28684,170.2418,157366.9,-107.11895,31.80024,0.2277519,0.2023568,0.1109013,0.45899
471,0,0.6,0.4,0.6,0.9,0.983041751,0.555555556,0.895473754,135.35068,2133.121,80.09861827,0.2312528,46.95543,42.37762,164.1797,152216.9,-94.3952,31.80024,0.2372513,0.2100165,0.086802848,0.4659293
472,0,0.8,0.2,0.6,0.9,0.983041751,0.555555556,0.88954739,132.62503,2249.169,81.17172663,0.2250596,46.70823,43.4779,159.9115,157303.8,-81.1709,31.88024,0.2475926,0.2170056,0.063182086,0.4722196
473,0,0.25,1,0.6,1,0.983041751,0.555555556,1,161.81997,1955.751,82.30885777,0.2501912,47.13391,39.55619,180.1956,171938.4,-132.98395,29.19785,0.2250705,0.2006665,0.1552317,0.4190314
474,0,0.5,0.75,0.6,1,0.983041751,0.555555556,0.992592045,147.70347,2014.106,79.56661394,0.2430813,45.72929,39.98367,172.6677,162848.2,-119.8316,31.76024,0.2406354,0.2027629,0.1290143,0.4275874
475,0,0.75,0.5,0.6,1,0.983041751,0.555555556,0.98518409,137.7843,2126.245,79.32475636,0.2354403,47.07569,44.00641,177.6051,183629,-116.72405,31.88024,0.2435986,0.2166787,0.097465985,0.4422568
476,0,1,0.25,0.6,1,0.983041751,0.555555556,0.977776135,132.71859,2281.512,81.09847553,0.2277723,48.53339,46.75241,156.3773,193889.9,-106.38345,31.92024,0.2469356,0.2328621,0.06864167,0.4515607
477,0,0.05,0.2,0.6,0.7,0.983041751,0.666666667,0.641973533,133.28712,2181.762,83.55644671,0.2217346,47.81886,44.06303,132.0466,107010.58,-14.4753,31.80024,0.2132798,0.1954499,0.046370897,0.5448994
